City_ID,City,Country,Max Temp,Date,Lat,Lng,Hotel Name
599,Tevaitoa,PF,76.77,8/28/2020 23:00,-16.78,-151.5,Hôtel Raiatea Lodge
600,Sao Jose Da Coroa Grande,BR,74.8,8/28/2020 22:57,-8.9,-35.15,Crôa Mares Hotel
601,Cuxhaven,DE,57.99,8/28/2020 23:00,53.87,8.69,Best Western Hotel Das Donners
602,Byron Bay,AU,62.01,8/28/2020 23:00,-28.65,153.62,Backpackers Inn on the Beach
603,Abashiri,JP,63.41,8/28/2020 23:00,44.02,144.27,Tōyoko Inn Hokkaidō Okhotsk Abashiri Ekimae
604,Omsukchan,RU,40.77,8/28/2020 22:57,62.53,155.8,Zori
605,Zharkent,KZ,61.52,8/28/2020 23:00,44.16,80.0,гостиница Satti
606,Batemans Bay,AU,43.0,8/28/2020 23:00,-35.72,150.18,Coachhouse Marina Resort - Batemans Bay
607,Dubuque,US,80.01,8/28/2020 23:00,42.48,-90.87,American Inn and Suites
608,Marawi,PH,75.0,8/28/2020 23:00,8.0,124.29,Salihmaruhom
609,Narimanov,RU,66.2,8/28/2020 23:00,46.69,47.85,Solnechnyi
610,Mudgee,AU,45.0,8/28/2020 23:00,-32.59,149.59,Parklands Resort & Conference Centre
611,Ntcheu,MW,66.76,8/28/2020 23:00,-14.82,34.64,Dear Executive Lodge
612,Makasar,ID,71.6,8/28/2020 22:57,-5.14,119.42,Aryaduta Makassar
613,Tema,GH,75.2,8/28/2020 23:00,5.67,-0.02,Beulah Royale
614,Bon Air,US,89.01,8/28/2020 23:00,37.52,-77.56,DoubleTree by Hilton Hotel Richmond - Midlothian
615,Marzuq,YE,83.57,8/28/2020 22:57,14.4,46.47,
616,Sambava,MG,68.56,8/28/2020 22:57,-14.27,50.17,Melrose
617,Sao Miguel Do Araguaia,BR,81.75,8/28/2020 23:00,-13.28,-50.16,Hotel Executivo Palace
618,Ayotzintepec,MX,84.18,8/28/2020 23:00,17.67,-96.13,"Hotel ""Punta del Cerro"""
619,Okha,RU,56.39,8/28/2020 23:00,53.57,142.95,Империя
620,Mayo,US,82.0,8/28/2020 23:00,38.89,-76.51,Resorts Resource Group International
621,Avera,US,89.6,8/28/2020 23:00,33.19,-82.53,
622,Sur,OM,83.23,8/28/2020 23:00,22.57,59.53,Sur Plaza Hotel
623,Ostersund,SE,51.8,8/28/2020 22:57,63.18,14.64,Best Western Hotel Gamla Teatern
624,Conde,BR,75.2,8/28/2020 23:00,-7.26,-34.91,Pousada Beija Flor
625,Kamenka,RU,59.27,8/28/2020 23:00,51.32,42.77,
626,Kurashiki,JP,81.0,8/28/2020 23:00,34.58,133.77,APA HOTEL KURASHIKI-EKIMAE
627,Socorro,US,102.2,8/28/2020 23:00,31.65,-106.3,guarderia imss papalote
628,Rupea,RO,57.99,8/28/2020 23:00,46.03,25.22,Dumbrava
629,Astana,KZ,51.8,8/28/2020 22:58,51.18,71.45,King Hotel Astana
630,Turochak,RU,53.94,8/28/2020 23:00,52.26,87.12,Guest House on Beregovaya st.
631,Porto Santo,PT,73.4,8/28/2020 23:00,33.07,-16.34,Hotel Porto Santo & Spa
632,Padang,ID,77.07,8/28/2020 23:00,-0.95,100.35,Mercure Padang
633,Rouvroy,FR,57.0,8/28/2020 23:00,50.39,2.9,La cabane de Lena
634,Flinders,AU,57.99,8/28/2020 23:00,-34.58,150.86,Shellharbour Resort & Conference Centre
635,Sandwick,GB,50.0,8/28/2020 23:00,60.0,-1.25,Beach House Self-Catering Accomodation
636,Dalby,AU,59.0,8/28/2020 23:00,-27.18,151.27,Kobbers Motor Inn Dalby
637,Iquique,CL,60.8,8/28/2020 22:58,-20.22,-70.14,Backpacker`s Hostel Iquique
638,Yarqa,JO,75.2,8/28/2020 23:00,31.98,35.69,موفق العلوان
639,Angoche,MZ,72.05,8/28/2020 23:00,-16.23,39.91,Guest House HESADA
640,Keetmanshoop,,40.41,8/28/2020 23:00,-26.58,18.13,Quiver Inn Guesthouse
641,Yemelyanovo,RU,48.2,8/28/2020 23:00,56.17,92.68,Zaimka Emelyanovskaya Gorka
642,Casper,US,79.0,8/28/2020 23:00,42.87,-106.31,Ramkota Hotel
643,Blora,ID,73.51,8/28/2020 23:00,-6.97,111.42,Hotel Adhi Jaya
644,Ayat,ET,55.4,8/28/2020 23:00,9.03,38.85,COT Addis Hostel
645,San Vicente,AR,67.96,8/28/2020 23:00,-26.62,-54.13,Complejo Turístico Farelluk
646,Xining,CN,60.04,8/28/2020 23:00,36.62,101.77,Super Leisure Hotel
647,Mayor Pablo Lagerenza,PY,88.95,8/28/2020 23:00,-19.93,-60.77,
648,Sainte-Maxime,FR,75.2,8/28/2020 23:00,43.3,6.63,Hôtel Les Jardins De Sainte Maxime
649,Nueve De Julio,AR,61.0,8/28/2020 23:00,-35.44,-60.88,Grand Hotel Libertad - GHL
650,Mackay,AU,69.01,8/28/2020 23:00,-21.15,149.2,International Lodge Motel
651,Bell Ville,AR,66.0,8/28/2020 23:00,-32.63,-62.69,Hotel Central
652,Novaky,SK,73.4,8/28/2020 23:00,48.71,18.53,Motel Dolina
653,Fairlie,GB,51.8,8/28/2020 23:00,55.76,-4.86,Brisbane House Hotel
654,Nantucket,US,71.6,8/28/2020 22:59,41.28,-70.1,Jared Coffin House
655,Izumo,JP,78.8,8/28/2020 23:00,35.37,132.77,Toyoko-Inn Izumoshi ekimae
656,Balakovo,RU,66.29,8/28/2020 23:00,52.03,47.8,Izumrud
657,Ferme-Neuve,CA,60.62,8/28/2020 23:00,46.7,-75.45,Pourvoirie Club Fontbrune Ltee
658,Middelburg,ZA,60.19,8/28/2020 23:00,-25.78,29.46,Oregon Place Guest House
659,Ketchikan,US,55.4,8/28/2020 22:57,55.34,-131.65,Snows Cove Lodge
660,Waipawa,NZ,57.2,8/28/2020 23:00,-41.41,175.52,Tora Coastal Walk
661,Sawtell,AU,60.8,8/28/2020 22:57,-30.38,153.1,Boambee Waters Caravan Park
662,Keningau,MY,75.2,8/28/2020 23:00,5.34,116.16,Sabindo Hotel
663,Dakar,SN,82.4,8/28/2020 23:00,14.69,-17.44,Novotel Dakar
664,Japura,ID,73.47,8/28/2020 22:57,-0.32,102.35,Rumah mbah Jamah
665,Kushiro,JP,80.6,8/28/2020 23:00,42.98,144.37,東横INN釧路十字街
666,Tezu,IN,75.79,8/28/2020 23:00,27.92,96.17,Circuit House
667,Sainte-Anne-Des-Monts,CA,56.25,8/28/2020 23:00,49.12,-66.49,Motel et restaurant Manoir sur Mer Enr.
668,Khasan,RU,73.83,8/28/2020 23:00,42.43,130.64,Krako Motorkár
669,Shcherbinka,RU,57.0,8/28/2020 23:00,55.5,37.56,Hotel Eklips
670,Meulaboh,ID,75.6,8/28/2020 23:00,4.14,96.13,Kost Pria
671,General Roca,AR,55.4,8/28/2020 23:00,-39.03,-67.58,Hotel El Recreo
672,Nagato,JP,80.6,8/28/2020 23:00,34.38,131.2,いそう庵
673,Ngaoundere,CM,64.62,8/28/2020 23:00,7.32,13.58,Hotel Mentong Palace
674,Waingapu,ID,75.49,8/28/2020 23:00,-9.66,120.26,Pondok Wisata Elim
675,Mafinga,TZ,65.64,8/28/2020 23:00,-7.25,35.07,
676,Sidney,AU,59.0,8/28/2020 23:00,-33.87,151.21,QT Sydney
677,Muncar,ID,75.7,8/28/2020 23:00,-8.43,114.33,Zaky Homestay
678,Havelock,US,86.0,8/28/2020 23:00,34.88,-76.9,Sherwood Motel
679,Luganville,VU,75.97,8/28/2020 23:00,-15.53,167.17,The Espiritu Hotel
680,Copiapo,CL,55.4,8/28/2020 23:00,-27.37,-70.33,Antay Casino Hotel
681,Sungairaya,ID,77.45,8/28/2020 23:00,0.7,108.9,808 artel
682,Ormara,PK,81.21,8/28/2020 23:00,25.21,64.64,
683,Auki,SB,85.69,8/28/2020 23:00,-8.77,160.7,Auki Motel
684,Ternovskaya,RU,65.05,8/28/2020 23:00,45.85,40.41,
685,Xuchang,CN,68.0,8/28/2020 23:00,34.02,113.82,Super 8 Hotel
686,Bolobo,CD,72.61,8/28/2020 22:59,-2.17,16.23,
687,Barinitas,VE,75.74,8/28/2020 23:00,8.76,-70.41,Hotel El Jardín
